Country,Gender,Age,Time,Start Time
JPN,M,35,249.73333333333332,0.21666666666666667
ESP,M,35,249.73333333333332,26.133333333333333
GER,M,55,249.75,30.633333333333333
NED,M,45,249.75,28.216666666666665
USA,M,50,249.76666666666668,24.85
ESP,M,35,249.78333333333333,21.4
GER,M,55,249.8,27.033333333333335
FRA,M,45,249.81666666666666,22.983333333333334
GER,M,35,249.81666666666666,2.6
GER,M,45,249.81666666666666,20.6
GER,M,55,249.83333333333334,23.516666666666666
MAS,M,40,249.83333333333334,27.933333333333334
GER,M,55,249.83333333333334,28.783333333333335
GER,M,50,249.85,21.0
NOR,M,40,249.86666666666667,24.916666666666668
ESP,M,50,249.86666666666667,21.333333333333332
AUT,M,35,249.86666666666667,2.1
AUS,M,45,249.86666666666667,21.283333333333335
GER,M,45,249.88333333333333,28.0
GER,M,45,249.88333333333333,22.75
GER,M,30,249.88333333333333,28.333333333333332
SUI,M,70,249.9,26.366666666666667
GER,M,45,249.9,30.983333333333334
BRA,M,50,249.9,20.066666666666666
GER,M,50,249.9,30.05
AUS,M,40,249.91666666666666,22.45
MEX,M,30,249.91666666666666,45.55
SUI,M,45,249.91666666666666,45.56666666666667
SWE,M,40,249.93333333333334,5.05
GER,M,55,249.93333333333334,28.166666666666668
GER,M,35,249.93333333333334,50.9
POL,M,40,249.93333333333334,26.166666666666668
DEN,M,35,249.93333333333334,25.466666666666665
DEN,M,35,249.95,24.3
USA,M,45,249.95,26.633333333333333
DEN,M,65,249.95,22.633333333333333
GER,M,40,249.96666666666667,27.266666666666666
GER,M,70,249.96666666666667,23.1
JPN,M,60,249.98333333333332,22.983333333333334
FRA,M,30,249.98333333333332,46.516666666666666
MEX,M,35,249.98333333333332,23.766666666666666
GBR,M,35,250.0,52.483333333333334
FRA,M,40,250.0,21.666666666666668
IRL,M,30,250.0,29.85
GER,M,55,250.0,28.2
GER,M,30,250.0,45.983333333333334
GER,M,60,250.0,21.65
GER,M,50,250.0,4.833333333333333
GER,M,35,250.0,28.416666666666668
GER,M,55,250.0,5.65
FRA,M,50,250.01666666666668,23.666666666666668
GER,M,45,250.01666666666668,22.533333333333335
GER,M,65,250.01666666666668,23.983333333333334
GER,M,35,250.01666666666668,46.21666666666667
DEN,M,40,250.03333333333333,5.883333333333334
ESP,M,55,250.03333333333333,28.316666666666666
GER,M,55,250.03333333333333,25.516666666666666
GER,M,30,250.05,48.06666666666667
ESP,M,40,250.05,24.083333333333332
SUI,M,35,250.06666666666666,47.43333333333333
GER,M,50,250.06666666666666,45.9
GBR,M,50,250.06666666666666,24.216666666666665
GER,M,35,250.06666666666666,28.116666666666667
GER,M,45,250.08333333333334,57.1
GER,M,35,250.08333333333334,30.416666666666668
GER,M,35,250.08333333333334,29.0
GER,M,70,250.08333333333334,26.066666666666666
GER,M,55,250.1,45.53333333333333
USA,M,30,250.1,1.6666666666666667
GER,M,55,250.1,25.0
IRL,M,45,250.1,27.8
GER,M,65,250.11666666666667,28.866666666666667
GER,M,35,250.11666666666667,28.75
TPE,M,35,250.11666666666667,49.766666666666666
USA,M,50,250.11666666666667,24.983333333333334
FRA,M,40,250.13333333333333,23.933333333333334
GER,M,45,250.13333333333333,2.783333333333333
GER,M,55,250.13333333333333,29.216666666666665
GER,M,45,250.13333333333333,25.6
USA,M,55,250.13333333333333,49.35
GER,M,35,250.15,21.05
SUI,M,30,250.15,55.0
AUS,M,35,250.15,1.1833333333333333
GER,M,45,250.15,28.933333333333334
GER,M,50,250.15,4.133333333333334
GER,M,55,250.15,4.616666666666666
DEN,M,45,250.16666666666666,20.733333333333334
GUA,M,45,250.16666666666666,22.866666666666667
GBR,M,30,250.18333333333334,46.733333333333334
POL,M,40,250.18333333333334,30.133333333333333
GBR,M,45,250.18333333333334,50.25
GER,M,40,250.18333333333334,26.533333333333335
GBR,M,35,250.18333333333334,25.233333333333334
GER,M,30,250.2,26.966666666666665
GER,M,30,250.2,22.366666666666667
FRA,M,40,250.21666666666667,24.233333333333334
GER,M,45,250.21666666666667,29.933333333333334
GER,M,40,250.23333333333332,30.25
IRI,M,55,250.23333333333332,3.55
SWE,M,35,250.23333333333332,25.683333333333334
FRA,M,60,250.25,28.25
NED,M,40,250.25,27.7
KOR,M,60,250.25,45.81666666666667
SLO,M,45,250.25,27.116666666666667
SWE,M,60,250.26666666666668,55.7
NOR,M,40,250.26666666666668,29.1
SWE,M,30,250.26666666666668,55.7
NOR,M,30,250.26666666666668,47.68333333333333
ITA,M,40,250.26666666666668,4.966666666666667
GER,M,45,250.28333333333333,47.416666666666664
GER,M,45,250.28333333333333,27.55
CHN,M,45,250.28333333333333,27.516666666666666
GER,M,35,250.28333333333333,26.45
GER,M,45,250.3,30.566666666666666
FRA,M,50,250.3,21.95
POL,M,60,250.31666666666666,23.933333333333334
CAN,M,40,250.31666666666666,6.1
JPN,M,50,250.31666666666666,2.283333333333333
IND,M,45,250.31666666666666,51.5
GER,M,35,250.31666666666666,52.93333333333333
GBR,M,35,250.31666666666666,24.166666666666668
SLO,M,45,250.31666666666666,45.81666666666667
MAR,M,50,250.33333333333334,22.866666666666667
GER,M,45,250.33333333333334,27.266666666666666
JPN,M,45,250.33333333333334,45.5
ITA,M,35,250.33333333333334,27.916666666666668
GER,M,45,250.33333333333334,3.25
BUL,M,45,250.33333333333334,55.35
GER,M,30,250.35,26.683333333333334
GER,M,40,250.35,22.533333333333335
GER,M,40,250.35,27.133333333333333
SWE,M,35,250.35,26.5
DEN,M,50,250.35,5.85
COL,M,50,250.35,45.86666666666667
GER,M,45,250.36666666666667,27.75
GER,M,45,250.36666666666667,47.1
MEX,M,50,250.36666666666667,30.25
HKG,M,40,250.36666666666667,48.766666666666666
SUI,M,55,250.36666666666667,26.266666666666666
DEN,M,35,250.38333333333333,23.533333333333335
GER,M,40,250.38333333333333,21.45
DEN,M,50,250.38333333333333,23.25
SWE,M,50,250.38333333333333,4.566666666666666
DEN,M,35,250.38333333333333,23.25
GER,M,35,250.4,30.25
ITA,M,50,250.41666666666666,51.13333333333333
FRA,M,50,250.41666666666666,24.316666666666666
CHN,M,35,250.41666666666666,48.13333333333333
GER,M,45,250.43333333333334,28.966666666666665
GER,M,40,250.46666666666667,23.85
BRA,M,45,250.46666666666667,49.083333333333336
USA,M,40,250.48333333333332,25.783333333333335
GER,M,50,250.48333333333332,27.666666666666668
USA,M,35,250.48333333333332,29.416666666666668
NOR,M,45,250.48333333333332,56.766666666666666
CAN,M,50,250.5,22.083333333333332
GER,M,45,250.5,20.416666666666668
GER,M,65,250.5,29.116666666666667
GER,M,35,250.51666666666668,45.833333333333336
FRA,M,35,250.51666666666668,47.1
GER,M,40,250.51666666666668,20.266666666666666
GER,M,50,250.53333333333333,56.7
GBR,M,45,250.53333333333333,24.266666666666666
ESP,M,35,250.53333333333333,5.15
GER,M,35,250.53333333333333,45.5
GER,M,50,250.53333333333333,29.8
GER,M,30,250.55,29.316666666666666
BRA,M,35,250.55,24.366666666666667
BRA,M,30,250.55,27.666666666666668
GER,M,40,250.55,46.1
GER,M,35,250.55,47.25
CHN,M,30,250.55,49.3
SWE,M,40,250.56666666666666,51.13333333333333
CHN,M,35,250.56666666666666,1.3
USA,M,45,250.56666666666666,22.15
GER,M,45,250.56666666666666,20.566666666666666
FRA,M,50,250.56666666666666,45.7
CHI,M,50,250.58333333333334,46.166666666666664
MEX,M,40,250.58333333333334,2.566666666666667
GER,M,35,250.6,24.933333333333334
GBR,M,35,250.6,29.65
GER,M,40,250.6,45.583333333333336
GER,M,50,250.61666666666667,23.616666666666667
ARG,M,55,250.61666666666667,32.35
GER,M,40,250.61666666666667,25.733333333333334
GBR,M,35,250.61666666666667,48.81666666666667
FRA,M,55,250.61666666666667,24.85
CHN,M,45,250.61666666666667,23.766666666666666
FRA,M,50,250.63333333333333,22.766666666666666
GER,M,35,250.63333333333333,23.316666666666666
JPN,M,35,250.63333333333333,24.45
GER,M,45,250.65,53.43333333333333
BRA,M,35,250.65,24.366666666666667
GER,M,40,250.65,47.36666666666667
GBR,M,35,250.66666666666666,51.266666666666666
ESP,M,35,250.66666666666666,24.383333333333333
POL,M,35,250.66666666666666,25.633333333333333
GER,M,40,250.68333333333334,29.816666666666666
DEN,M,50,250.68333333333334,23.6
GER,M,35,250.68333333333334,23.0
GER,M,45,250.68333333333334,24.4
GER,M,30,250.7,45.28333333333333
USA,M,45,250.7,4.75
NED,M,35,250.7,30.2
GER,M,35,250.71666666666667,23.133333333333333
BRA,M,35,250.71666666666667,49.93333333333333
NED,M,60,250.73333333333332,23.383333333333333
GER,M,35,250.73333333333332,25.816666666666666
CHN,M,35,250.73333333333332,47.4
FRA,M,50,250.73333333333332,22.666666666666668
GER,M,50,250.73333333333332,23.1
BEL,M,55,250.73333333333332,25.516666666666666
IND,M,40,250.75,49.9
MAR,M,50,250.75,22.8
POL,M,40,250.75,26.5
CAN,M,50,250.76666666666668,53.61666666666667
GER,M,45,250.76666666666668,24.933333333333334
JPN,M,40,250.76666666666668,23.433333333333334
GER,M,35,250.76666666666668,5.866666666666666
GER,M,45,250.76666666666668,0.3333333333333333
POL,M,45,250.78333333333333,5.233333333333333
GER,M,45,250.78333333333333,28.033333333333335
CAN,M,60,250.8,25.766666666666666
AUT,M,35,250.8,26.216666666666665
GBR,M,30,250.8,55.766666666666666
GER,M,40,250.81666666666666,45.083333333333336
GER,M,45,250.81666666666666,20.383333333333333
KOR,M,60,250.81666666666666,21.016666666666666
FIN,M,35,250.83333333333334,45.65
GER,M,35,250.83333333333334,28.983333333333334
MAR,M,45,250.83333333333334,24.0
GER,M,40,250.83333333333334,20.366666666666667
ITA,M,45,250.83333333333334,48.85
NED,M,50,250.83333333333334,23.5
GER,M,30,250.83333333333334,48.516666666666666
GER,M,35,250.83333333333334,3.65
SIN,M,40,250.85,28.25
ESP,M,50,250.85,29.366666666666667
GER,M,50,250.85,25.883333333333333
DEN,M,40,250.85,22.4
CHI,M,35,250.86666666666667,49.71666666666667
GER,M,30,250.86666666666667,28.616666666666667
CRO,M,35,250.88333333333333,46.016666666666666
GER,M,35,250.88333333333333,48.15
GER,M,35,250.88333333333333,53.21666666666667
ITA,M,60,250.9,50.95
DEN,M,40,250.91666666666666,28.133333333333333
GER,M,45,250.91666666666666,4.25
GBR,M,35,250.91666666666666,27.083333333333332
SUI,M,45,250.91666666666666,27.916666666666668
GER,M,30,250.91666666666666,23.283333333333335
GER,M,45,250.91666666666666,45.416666666666664
GER,M,35,250.91666666666666,3.05
FRA,M,35,250.91666666666666,2.3
ESP,M,35,250.93333333333334,23.833333333333332
GER,M,55,250.93333333333334,24.35
ESP,M,35,250.93333333333334,53.86666666666667
GER,M,55,250.93333333333334,23.416666666666668
GER,M,40,250.95,3.7
USA,M,30,250.95,48.95
HKG,M,55,250.95,49.0
HKG,M,40,250.95,23.183333333333334
GER,M,50,250.95,45.38333333333333
GER,M,45,250.96666666666667,3.65
GER,M,35,250.96666666666667,49.21666666666667
USA,M,50,250.96666666666667,22.166666666666668
CHN,M,40,250.98333333333332,23.466666666666665
ARG,M,40,250.98333333333332,0.23333333333333334
ROU,M,30,250.98333333333332,45.25
ITA,M,45,251.0,26.983333333333334
MEX,M,45,251.0,3.033333333333333
BEL,M,45,251.0,21.516666666666666
GER,M,45,251.0,25.833333333333332
MEX,M,45,251.0,26.233333333333334
GER,M,50,251.01666666666668,5.266666666666667
USA,M,45,251.01666666666668,53.53333333333333
GER,M,40,251.01666666666668,47.43333333333333
POL,M,50,251.01666666666668,47.81666666666667
USA,M,40,251.03333333333333,47.93333333333333
GER,M,40,251.03333333333333,26.666666666666668
BEL,M,35,251.03333333333333,47.483333333333334
GER,M,50,251.03333333333333,25.683333333333334
GBR,M,35,251.03333333333333,24.85
BRA,M,45,251.05,28.433333333333334
GER,M,45,251.05,47.766666666666666
GER,M,50,251.05,30.466666666666665
GER,M,40,251.05,51.5
GER,M,30,251.05,24.616666666666667
FRA,M,45,251.05,21.95
BEL,M,35,251.05,49.5
GER,M,50,251.06666666666666,47.65
GBR,M,50,251.06666666666666,20.866666666666667
CAN,M,30,251.06666666666666,2.2
GBR,M,55,251.06666666666666,27.416666666666668
GER,M,50,251.08333333333334,48.3
GER,M,30,251.08333333333334,27.466666666666665
GER,M,50,251.08333333333334,45.36666666666667
GER,M,70,251.1,5.416666666666667
MEX,M,40,251.1,22.833333333333332
PER,M,50,251.1,23.766666666666666
GER,M,50,251.1,28.283333333333335
GER,M,35,251.11666666666667,26.583333333333332
DEN,M,45,251.11666666666667,24.766666666666666
RUS,M,35,251.11666666666667,48.53333333333333
GER,M,35,251.11666666666667,26.583333333333332
GRE,M,40,251.11666666666667,24.733333333333334
FRA,M,35,251.13333333333333,47.21666666666667
BEL,M,35,251.13333333333333,6.616666666666666
GER,M,50,251.13333333333333,21.333333333333332
IRL,M,35,251.13333333333333,29.733333333333334
GER,M,45,251.15,21.45
CHN,M,45,251.15,46.516666666666666
GER,M,50,251.15,52.083333333333336
GER,M,30,251.15,3.6333333333333333
AUS,M,40,251.15,27.916666666666668
GER,M,50,251.16666666666666,28.366666666666667
FRA,M,40,251.16666666666666,46.733333333333334
GER,M,40,251.16666666666666,21.566666666666666
GER,M,30,251.16666666666666,48.61666666666667
GER,M,35,251.16666666666666,28.133333333333333
GER,M,50,251.18333333333334,28.35
GER,M,50,251.18333333333334,5.183333333333334
GER,M,45,251.18333333333334,30.366666666666667
FRA,M,40,251.2,24.15
GER,M,50,251.2,49.46666666666667
ITA,M,35,251.2,29.133333333333333
GER,M,40,251.21666666666667,45.416666666666664
MAS,M,30,251.21666666666667,25.266666666666666
GRE,M,35,251.23333333333332,4.183333333333334
DEN,M,55,251.23333333333332,2.85
NED,M,50,251.23333333333332,22.516666666666666
POL,M,50,251.23333333333332,25.4
GER,M,30,251.23333333333332,51.13333333333333
GER,M,55,251.23333333333332,5.933333333333334
SUI,M,55,251.25,45.516666666666666
GER,M,45,251.25,24.916666666666668
GER,M,40,251.25,24.3
GER,M,35,251.25,27.516666666666666
GER,M,30,251.26666666666668,26.533333333333335
SRB,M,35,251.26666666666668,50.6
EGY,M,35,251.28333333333333,29.816666666666666
GER,M,40,251.28333333333333,24.033333333333335
GER,M,55,251.28333333333333,24.266666666666666
DEN,M,40,251.28333333333333,27.916666666666668
GER,M,50,251.28333333333333,28.433333333333334
GER,M,40,251.28333333333333,26.483333333333334
NED,M,30,251.3,30.35
GER,M,60,251.3,24.45
NED,M,55,251.3,27.133333333333333
GER,M,45,251.31666666666666,1.55
GBR,M,40,251.31666666666666,25.8
GER,M,35,251.31666666666666,53.2
GER,M,35,251.31666666666666,54.88333333333333
GER,M,45,251.33333333333334,46.983333333333334
NOR,M,55,251.33333333333334,48.86666666666667
GER,M,30,251.33333333333334,45.6
DEN,M,40,251.35,5.766666666666667
GER,M,35,251.35,28.133333333333333
GER,M,35,251.35,24.266666666666666
BEL,M,35,251.35,26.75
POL,M,35,251.35,45.233333333333334
GER,M,35,251.36666666666667,51.81666666666667
PHI,M,35,251.36666666666667,52.016666666666666
DEN,M,45,251.36666666666667,5.766666666666667
USA,M,55,251.36666666666667,24.233333333333334
DEN,M,45,251.36666666666667,6.283333333333333
GER,M,40,251.36666666666667,27.25
FRA,M,45,251.38333333333333,21.0
MEX,M,40,251.38333333333333,1.0166666666666666
MEX,M,45,251.38333333333333,23.5
NED,M,50,251.38333333333333,7.683333333333334
GER,M,35,251.38333333333333,26.85
GER,M,30,251.38333333333333,53.333333333333336
GER,M,55,251.38333333333333,26.683333333333334
INA,M,30,251.4,29.616666666666667
GER,M,35,251.4,29.716666666666665
DOM,M,35,251.4,49.86666666666667
GER,M,35,251.4,29.733333333333334
FRA,M,50,251.4,26.883333333333333
GER,M,45,251.4,20.133333333333333
FRA,M,35,251.41666666666666,29.233333333333334
GER,M,50,251.41666666666666,54.766666666666666
GER,M,40,251.41666666666666,22.333333333333332
GER,M,55,251.41666666666666,24.533333333333335
HKG,M,40,251.41666666666666,46.733333333333334
GER,M,55,251.43333333333334,45.483333333333334
GER,M,50,251.43333333333334,27.133333333333333
MEX,M,35,251.43333333333334,6.3
GER,M,35,251.43333333333334,48.75
GER,M,50,251.43333333333334,53.95
USA,M,55,251.45,23.7
GER,M,35,251.45,46.516666666666666
GER,M,50,251.46666666666667,20.766666666666666
ESP,M,50,251.46666666666667,29.05
SWE,M,40,251.46666666666667,0.3333333333333333
USA,M,50,251.46666666666667,46.766666666666666
SUI,M,40,251.46666666666667,45.2
GER,M,35,251.48333333333332,20.766666666666666
DEN,M,50,251.48333333333332,20.65
GER,M,55,251.48333333333332,31.916666666666668
GER,M,50,251.48333333333332,25.033333333333335
GER,M,50,251.5,28.883333333333333
GBR,M,40,251.5,21.433333333333334
GER,M,45,251.5,24.45
DEN,M,50,251.5,21.433333333333334
GER,M,35,251.51666666666668,5.8
AUT,M,35,251.51666666666668,49.15
GER,M,30,251.51666666666668,29.8
GER,M,35,251.51666666666668,5.816666666666666
NZL,M,40,251.53333333333333,48.21666666666667
AUT,M,35,251.53333333333333,46.916666666666664
GER,M,55,251.53333333333333,20.7
IND,M,35,251.53333333333333,50.11666666666667
GER,M,55,251.53333333333333,26.5
USA,M,40,251.55,53.65
GER,M,60,251.55,21.266666666666666
GER,M,45,251.55,27.866666666666667
GER,M,55,251.55,47.31666666666667
GER,M,50,251.55,26.683333333333334
DEN,M,40,251.56666666666666,27.566666666666666
GER,M,35,251.56666666666666,46.3
THA,M,40,251.56666666666666,50.483333333333334
GER,M,55,251.56666666666666,3.716666666666667
DEN,M,35,251.58333333333334,26.966666666666665
NOR,M,50,251.6,26.816666666666666
GER,M,45,251.6,25.966666666666665
ITA,M,50,251.6,6.533333333333333
AUS,M,45,251.6,52.95
GER,M,35,251.6,25.983333333333334
FRA,M,40,251.6,54.71666666666667
GER,M,55,251.6,5.666666666666667
ISR,M,40,251.61666666666667,24.416666666666668
GER,M,30,251.61666666666667,26.75
GER,M,35,251.63333333333333,46.63333333333333
GER,M,30,251.63333333333333,27.183333333333334
DEN,M,40,251.63333333333333,50.833333333333336
GER,M,45,251.65,25.066666666666666
MEX,M,55,251.65,3.1666666666666665
GER,M,55,251.65,4.516666666666667
CAN,M,55,251.65,27.833333333333332
POL,M,35,251.66666666666666,26.033333333333335
BRA,M,40,251.66666666666666,24.75
EST,M,35,251.66666666666666,26.066666666666666
MEX,M,35,251.66666666666666,46.15
GER,M,30,251.66666666666666,22.583333333333332
ESP,M,35,251.66666666666666,56.55
ITA,M,40,251.68333333333334,25.95
AUS,M,30,251.68333333333334,25.3
GER,M,35,251.7,51.55
GER,M,50,251.7,5.266666666666667
GER,M,60,251.7,25.683333333333334
BRA,M,50,251.7,49.8
GER,M,45,251.7,50.516666666666666
GER,M,35,251.7,22.566666666666666
BRA,M,40,251.7,49.8
ITA,M,45,251.71666666666667,21.5
GER,M,35,251.71666666666667,23.2
USA,M,45,251.71666666666667,23.616666666666667
GER,M,35,251.71666666666667,50.45
GER,M,55,251.71666666666667,48.916666666666664
GER,M,40,251.71666666666667,28.133333333333333
BRA,M,35,251.73333333333332,46.266666666666666
ESP,M,35,251.73333333333332,49.266666666666666
USA,M,40,251.73333333333332,50.5
ITA,M,50,251.75,25.6
USA,M,45,251.75,21.583333333333332
GER,M,55,251.75,23.2
GER,M,30,251.75,6.133333333333334
GER,M,30,251.76666666666668,5.016666666666667
GER,M,50,251.76666666666668,27.416666666666668
GER,M,55,251.76666666666668,45.93333333333333
HKG,M,35,251.76666666666668,26.333333333333332
GER,M,50,251.76666666666668,0.75
GER,M,45,251.78333333333333,49.7
GER,M,40,251.78333333333333,29.916666666666668
MEX,M,55,251.78333333333333,46.85
